Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Platform,Genre,Publisher
10199,2008.0,0.1,0.0,0.0,0.01,0.11,28,3,3
10200,2007.0,0.07,0.03,0.0,0.01,0.11,28,6,6
10201,2002.0,0.05,0.04,0.0,0.01,0.11,16,8,8
10202,2003.0,0.05,0.04,0.0,0.01,0.11,16,9,9
10203,2008.0,0.0,0.0,0.11,0.0,0.11,4,7,7
10204,2011.0,0.1,0.0,0.0,0.01,0.11,26,3,3
10205,2011.0,0.0,0.0,0.11,0.0,0.11,19,0,0
10206,2011.0,0.07,0.03,0.0,0.01,0.11,28,0,0
10207,2005.0,0.0,0.0,0.11,0.0,0.11,19,5,5
10208,2006.0,0.09,0.0,0.0,0.01,0.11,19,0,0
10209,2009.0,0.1,0.0,0.0,0.01,0.11,4,9,9
10210,2006.0,0.08,0.02,0.0,0.0,0.11,7,8,8
10211,2008.0,0.1,0.0,0.0,0.01,0.11,4,9,9
10212,2011.0,0.09,0.01,0.0,0.01,0.11,4,0,0
10213,2010.0,0.07,0.02,0.0,0.02,0.11,19,6,6
10214,2013.0,0.03,0.07,0.0,0.01,0.11,26,3,3
10215,2003.0,0.05,0.04,0.0,0.01,0.11,16,2,2
10216,1996.0,0.0,0.0,0.11,0.0,0.11,21,1,1
10217,1998.0,0.06,0.04,0.0,0.01,0.11,15,0,0
10218,1999.0,0.09,0.02,0.0,0.0,0.11,10,10,10
10219,1999.0,0.09,0.02,0.0,0.0,0.11,10,4,4
10220,1999.0,0.09,0.02,0.0,0.0,0.11,10,9,9
10221,1997.0,0.09,0.02,0.0,0.0,0.11,10,4,4
10222,1999.0,0.09,0.02,0.0,0.0,0.11,10,6,6
10223,1997.0,0.09,0.02,0.0,0.0,0.11,10,0,0
10224,2000.0,0.09,0.02,0.0,0.0,0.11,10,6,6
10225,1999.0,0.09,0.02,0.0,0.0,0.11,10,0,0
10226,2014.0,0.0,0.09,0.0,0.02,0.11,13,0,0
10227,2009.0,0.1,0.0,0.0,0.01,0.11,26,3,3
10228,2014.0,0.05,0.04,0.0,0.02,0.11,17,1,1
10229,2010.0,0.07,0.01,0.03,0.01,0.11,19,2,2
10230,2009.0,0.07,0.03,0.0,0.01,0.11,28,0,0
10231,1996.0,0.0,0.0,0.11,0.0,0.11,21,2,2
10232,2002.0,0.05,0.04,0.0,0.01,0.11,16,8,8
10233,2016.0,0.0,0.0,0.11,0.0,0.11,17,7,7
10234,2014.0,0.0,0.0,0.11,0.0,0.11,20,0,0
10235,2000.0,0.05,0.04,0.0,0.01,0.11,16,9,9
10236,2007.0,0.0,0.0,0.11,0.0,0.11,16,1,1
10237,2011.0,0.0,0.0,0.11,0.0,0.11,19,7,7
10238,2015.0,0.03,0.07,0.0,0.02,0.11,17,0,0
10239,2002.0,0.05,0.04,0.0,0.01,0.11,16,10,10
10240,2011.0,0.08,0.02,0.0,0.01,0.11,2,1,1
10241,2011.0,0.09,0.01,0.0,0.01,0.11,28,10,10
10242,1999.0,0.06,0.04,0.0,0.01,0.11,15,5,5
10243,2005.0,0.1,0.0,0.0,0.01,0.11,19,4,4
10244,2012.0,0.0,0.0,0.11,0.0,0.11,2,0,0
10245,2007.0,0.09,0.0,0.01,0.01,0.11,4,1,1
10246,2004.0,0.05,0.04,0.0,0.01,0.11,16,0,0
10247,2009.0,0.07,0.03,0.0,0.01,0.11,28,0,0
10248,2011.0,0.05,0.05,0.0,0.01,0.11,13,8,8
10249,1997.0,0.0,0.0,0.11,0.0,0.11,21,3,3
10250,2004.0,0.0,0.0,0.11,0.0,0.11,6,1,1
10251,2009.0,0.1,0.0,0.0,0.01,0.11,26,0,0
10252,2006.0,0.1,0.01,0.0,0.01,0.11,28,6,6
10253,2011.0,0.05,0.04,0.0,0.02,0.11,20,3,3
10254,2009.0,0.1,0.0,0.0,0.01,0.11,26,0,0
10255,2002.0,0.08,0.02,0.0,0.0,0.11,29,10,10
10256,2003.0,0.08,0.02,0.0,0.0,0.11,29,10,10
10257,2002.0,0.08,0.02,0.0,0.0,0.11,29,2,2
10258,1999.0,0.06,0.04,0.0,0.01,0.11,15,6,6
10259,1997.0,0.06,0.04,0.0,0.01,0.11,15,6,6
10260,2013.0,0.0,0.01,0.09,0.0,0.11,20,0,0
10261,1993.0,0.0,0.0,0.11,0.0,0.11,23,10,10
10262,2005.0,0.08,0.02,0.0,0.01,0.11,4,5,5
10263,2006.0,0.1,0.0,0.0,0.01,0.11,4,1,1
10264,2009.0,0.08,0.02,0.0,0.01,0.11,4,9,9
10265,2008.0,0.1,0.0,0.0,0.01,0.11,26,4,4
10266,2016.0,0.0,0.03,0.07,0.01,0.11,20,2,2
10267,1997.0,0.0,0.0,0.11,0.0,0.11,21,7,7
10268,2011.0,0.02,0.07,0.0,0.02,0.11,13,4,4
10269,2008.0,0.1,0.0,0.0,0.01,0.11,4,0,0
10270,2013.0,0.0,0.0,0.11,0.0,0.11,19,7,7
10271,2002.0,0.08,0.02,0.0,0.0,0.11,7,0,0
10272,2009.0,0.1,0.0,0.0,0.01,0.11,26,10,10
10273,2000.0,0.06,0.04,0.0,0.01,0.11,15,2,2
10275,2009.0,0.1,0.0,0.0,0.01,0.11,4,9,9
10276,2012.0,0.0,0.0,0.11,0.0,0.11,19,0,0
10277,2010.0,0.1,0.0,0.0,0.01,0.11,4,5,5
10278,2005.0,0.08,0.02,0.0,0.0,0.11,29,1,1
10279,2005.0,0.05,0.04,0.0,0.01,0.11,16,0,0
10280,2009.0,0.09,0.01,0.0,0.01,0.11,17,4,4
10281,2003.0,0.05,0.04,0.0,0.01,0.11,16,11,11
10282,2005.0,0.05,0.04,0.0,0.01,0.11,16,10,10
10283,1996.0,0.0,0.0,0.11,0.0,0.11,21,10,10
10284,2004.0,0.08,0.02,0.0,0.0,0.11,29,4,4
10285,2016.0,0.0,0.09,0.0,0.02,0.11,18,7,7
10286,2009.0,0.08,0.01,0.01,0.01,0.11,26,0,0
10287,2002.0,0.08,0.02,0.0,0.0,0.11,7,3,3
10288,2009.0,0.08,0.02,0.0,0.01,0.11,4,10,10
10289,2004.0,0.08,0.02,0.0,0.0,0.11,7,1,1
10290,2002.0,0.08,0.02,0.0,0.0,0.11,29,10,10
10291,2005.0,0.1,0.0,0.0,0.01,0.11,4,6,6
10292,2013.0,0.05,0.01,0.04,0.01,0.11,17,0,0
10293,2009.0,0.1,0.0,0.0,0.01,0.11,28,10,10
10294,2006.0,0.09,0.01,0.0,0.01,0.11,19,0,0
10295,2001.0,0.08,0.03,0.0,0.0,0.11,6,4,4
10296,2009.0,0.05,0.04,0.0,0.01,0.11,16,3,3
10297,2007.0,0.01,0.09,0.0,0.01,0.11,19,10,10
10298,2009.0,0.09,0.01,0.0,0.01,0.11,4,0,0
10299,2015.0,0.0,0.0,0.11,0.0,0.11,2,3,3
10300,2011.0,0.08,0.02,0.0,0.01,0.11,26,3,3
10301,2004.0,0.05,0.04,0.0,0.01,0.11,16,8,8
10302,2011.0,0.1,0.0,0.0,0.01,0.11,28,3,3
10303,2003.0,0.08,0.02,0.0,0.0,0.11,29,3,3
10304,2009.0,0.09,0.01,0.0,0.01,0.11,28,8,8
10305,2009.0,0.0,0.0,0.11,0.0,0.11,4,1,1
10306,2007.0,0.1,0.0,0.0,0.01,0.11,4,7,7
10307,2008.0,0.1,0.0,0.0,0.01,0.11,28,0,0
10308,2014.0,0.06,0.04,0.0,0.01,0.11,28,0,0
10309,2011.0,0.08,0.02,0.0,0.01,0.11,26,0,0
10310,2003.0,0.08,0.02,0.0,0.0,0.11,7,6,6
10311,1994.0,0.0,0.0,0.11,0.0,0.11,11,7,7
10312,2015.0,0.03,0.06,0.0,0.02,0.11,18,10,10
10313,1997.0,0.0,0.0,0.11,0.0,0.11,21,11,11
10314,2000.0,0.06,0.04,0.0,0.01,0.11,15,6,6
10315,2010.0,0.1,0.0,0.0,0.01,0.11,4,0,0
10316,1997.0,0.06,0.04,0.0,0.01,0.11,15,8,8
10317,1999.0,0.06,0.04,0.0,0.01,0.11,15,3,3
10318,2004.0,0.0,0.0,0.11,0.0,0.11,19,5,5
10319,2009.0,0.1,0.0,0.0,0.01,0.11,4,6,6
10320,2015.0,0.0,0.0,0.11,0.0,0.11,2,5,5
10321,2007.0,0.05,0.04,0.0,0.01,0.11,16,0,0
10322,2006.0,0.0,0.0,0.11,0.0,0.11,19,3,3
10323,2007.0,0.08,0.02,0.0,0.01,0.11,28,5,5
10324,2008.0,0.0,0.03,0.06,0.01,0.11,19,3,3
10325,2011.0,0.06,0.03,0.0,0.02,0.11,17,3,3
10326,2010.0,0.1,0.0,0.0,0.01,0.11,26,8,8
10327,1999.0,0.06,0.04,0.0,0.01,0.11,15,11,11
10328,2013.0,0.06,0.04,0.0,0.01,0.11,27,11,11
10329,2009.0,0.1,0.0,0.0,0.01,0.11,4,0,0
10330,2007.0,0.1,0.0,0.0,0.01,0.11,4,3,3
10331,2014.0,0.06,0.03,0.0,0.01,0.11,30,0,0
10332,2006.0,0.0,0.0,0.11,0.0,0.11,4,9,9
10333,1993.0,0.0,0.0,0.11,0.0,0.11,23,7,7
10334,2007.0,0.1,0.0,0.0,0.01,0.11,19,10,10
10335,2012.0,0.07,0.03,0.0,0.01,0.11,28,0,0
10336,2008.0,0.1,0.0,0.0,0.01,0.11,4,9,9
10337,2013.0,0.1,0.0,0.0,0.01,0.11,27,5,5
10338,1995.0,0.0,0.0,0.1,0.01,0.11,15,3,3
10339,2005.0,0.1,0.0,0.0,0.01,0.11,19,0,0
10340,1996.0,0.01,0.0,0.09,0.01,0.11,15,10,10
10341,2009.0,0.1,0.0,0.0,0.01,0.11,26,9,9
10342,2005.0,0.08,0.03,0.0,0.0,0.11,6,0,0
10343,2000.0,0.0,0.0,0.1,0.01,0.11,15,3,3
10344,2009.0,0.09,0.01,0.0,0.01,0.11,4,3,3
10345,2009.0,0.1,0.0,0.0,0.01,0.11,26,10,10
10346,2010.0,0.1,0.0,0.0,0.01,0.11,28,10,10
10347,2000.0,0.05,0.04,0.0,0.01,0.11,16,5,5
10348,2005.0,0.08,0.0,0.01,0.01,0.11,4,0,0
10349,2010.0,0.0,0.08,0.0,0.02,0.11,13,0,0
10350,2005.0,0.08,0.03,0.0,0.0,0.11,6,4,4
10351,1999.0,0.06,0.04,0.0,0.01,0.11,15,10,10
10352,2005.0,0.0,0.0,0.11,0.0,0.11,4,7,7
10353,2006.0,0.0,0.0,0.11,0.0,0.11,16,1,1
10354,1995.0,0.0,0.0,0.1,0.01,0.11,15,10,10
10355,2005.0,0.08,0.02,0.0,0.0,0.11,7,10,10
10356,1994.0,0.06,0.04,0.0,0.01,0.11,15,8,8
10357,2007.0,0.1,0.0,0.0,0.01,0.11,4,5,5
10358,2011.0,0.05,0.01,0.04,0.01,0.11,2,2,2
10359,2011.0,0.0,0.0,0.11,0.0,0.11,19,7,7
10360,2009.0,0.0,0.08,0.0,0.02,0.11,13,1,1
10361,1999.0,0.0,0.0,0.1,0.01,0.11,15,1,1
10362,2011.0,0.0,0.04,0.06,0.01,0.11,2,0,0
10363,2006.0,0.1,0.0,0.0,0.01,0.11,19,10,10
10365,2016.0,0.04,0.06,0.0,0.01,0.11,28,0,0
10366,2002.0,0.08,0.02,0.0,0.0,0.11,7,8,8
10367,2009.0,0.1,0.0,0.0,0.01,0.11,17,3,3
10368,2008.0,0.1,0.0,0.0,0.01,0.11,4,3,3
10369,2009.0,0.1,0.0,0.0,0.01,0.11,4,10,10
10370,2010.0,0.07,0.03,0.0,0.01,0.11,26,0,0
10371,2000.0,0.0,0.0,0.11,0.0,0.11,3,1,1
10372,2006.0,0.05,0.04,0.0,0.01,0.11,16,3,3
10373,2009.0,0.0,0.0,0.11,0.0,0.11,4,10,10
10374,2003.0,0.08,0.02,0.0,0.0,0.11,29,8,8
10375,2001.0,0.06,0.04,0.0,0.01,0.11,15,1,1
10376,1999.0,0.06,0.04,0.0,0.01,0.11,15,6,6
10377,2007.0,0.0,0.0,0.11,0.0,0.11,16,7,7
10378,2007.0,0.09,0.01,0.0,0.01,0.11,4,1,1
10379,2004.0,0.08,0.02,0.0,0.0,0.11,29,2,2
10380,1995.0,0.01,0.01,0.09,0.01,0.11,15,11,11
10381,1998.0,0.06,0.04,0.0,0.01,0.11,15,1,1
10382,2009.0,0.0,0.0,0.11,0.0,0.11,16,2,2
10383,2012.0,0.0,0.0,0.11,0.0,0.11,17,1,1
10385,2002.0,0.05,0.04,0.0,0.01,0.11,16,6,6
10386,1995.0,0.0,0.0,0.11,0.0,0.11,21,7,7
10387,2006.0,0.1,0.0,0.0,0.01,0.11,19,3,3
10388,2014.0,0.0,0.0,0.11,0.0,0.11,2,7,7
10389,2009.0,0.07,0.03,0.0,0.01,0.11,17,3,3
10390,2012.0,0.0,0.0,0.11,0.0,0.11,19,0,0
10391,2010.0,0.1,0.0,0.0,0.01,0.11,26,3,3
10392,2002.0,0.08,0.03,0.0,0.0,0.11,6,8,8
10393,2014.0,0.06,0.0,0.03,0.02,0.11,20,2,2
10394,1999.0,0.06,0.04,0.0,0.01,0.11,15,11,11
10395,2016.0,0.0,0.0,0.11,0.0,0.11,20,0,0
10396,2014.0,0.04,0.01,0.04,0.02,0.11,20,0,0
10397,2012.0,0.0,0.0,0.11,0.0,0.11,19,10,10
10398,2009.0,0.1,0.0,0.0,0.01,0.11,4,9,9
10399,2006.0,0.0,0.0,0.11,0.0,0.11,16,10,10
10400,2015.0,0.06,0.04,0.0,0.01,0.11,27,4,4
10401,2010.0,0.0,0.0,0.11,0.0,0.11,19,11,11
10402,2011.0,0.06,0.04,0.0,0.01,0.11,28,0,0
10403,2006.0,0.1,0.0,0.0,0.01,0.11,4,0,0
10404,2005.0,0.08,0.02,0.0,0.0,0.11,29,8,8
10405,2009.0,0.1,0.0,0.0,0.01,0.11,4,9,9
10406,1995.0,0.03,0.02,0.05,0.01,0.11,15,8,8
10407,2012.0,0.0,0.0,0.11,0.0,0.11,19,0,0
10408,2014.0,0.0,0.07,0.02,0.02,0.11,20,7,7
10409,2010.0,0.0,0.08,0.0,0.02,0.11,17,3,3
10410,1995.0,0.0,0.0,0.11,0.0,0.11,23,7,7
10411,2008.0,0.06,0.04,0.0,0.01,0.11,26,9,9
10412,2011.0,0.0,0.0,0.11,0.0,0.11,19,0,0
10413,2005.0,0.08,0.02,0.0,0.0,0.11,29,10,10
10414,2010.0,0.0,0.0,0.11,0.0,0.11,19,2,2
10415,2011.0,0.05,0.04,0.01,0.01,0.11,26,10,10
10416,2003.0,0.08,0.03,0.0,0.0,0.11,6,9,9
10417,2000.0,0.06,0.04,0.0,0.01,0.11,15,10,10
10418,1995.0,0.0,0.0,0.1,0.01,0.11,15,1,1
10419,2006.0,0.09,0.0,0.0,0.01,0.1,28,10,10
10420,2006.0,0.0,0.0,0.1,0.0,0.1,26,3,3
10421,2011.0,0.1,0.0,0.0,0.01,0.1,4,4,4
10422,1995.0,0.0,0.0,0.1,0.0,0.1,23,7,7
10423,2005.0,0.0,0.0,0.1,0.0,0.1,4,10,10
10424,2002.0,0.05,0.04,0.0,0.01,0.1,16,10,10
10425,2006.0,0.07,0.0,0.03,0.01,0.1,4,7,7
10426,2010.0,0.0,0.0,0.1,0.0,0.1,16,10,10
10427,2008.0,0.1,0.0,0.0,0.01,0.1,4,3,3
10428,2010.0,0.1,0.0,0.0,0.01,0.1,4,3,3
10429,2009.0,0.09,0.01,0.0,0.01,0.1,17,4,4
10430,2008.0,0.09,0.01,0.0,0.01,0.1,26,3,3
10431,2005.0,0.05,0.04,0.0,0.01,0.1,16,10,10
10432,2006.0,0.0,0.0,0.1,0.0,0.1,19,10,10
10433,2012.0,0.0,0.0,0.1,0.0,0.1,19,0,0
10434,2003.0,0.08,0.02,0.0,0.0,0.1,29,2,2
10435,2015.0,0.02,0.07,0.0,0.02,0.1,17,0,0
10436,2014.0,0.0,0.0,0.1,0.0,0.1,17,0,0
10437,2007.0,0.0,0.0,0.1,0.0,0.1,4,9,9
10438,2007.0,0.09,0.0,0.0,0.01,0.1,19,11,11
10439,2009.0,0.1,0.0,0.0,0.01,0.1,4,10,10
10440,2003.0,0.0,0.0,0.1,0.0,0.1,7,10,10
10441,2003.0,0.08,0.02,0.0,0.0,0.1,29,4,4
10442,2003.0,0.05,0.04,0.0,0.01,0.1,16,6,6
10443,2015.0,0.0,0.0,0.1,0.0,0.1,20,0,0
10444,2005.0,0.08,0.02,0.0,0.0,0.1,29,0,0
10445,2005.0,0.08,0.02,0.0,0.0,0.1,29,10,10
10446,2009.0,0.08,0.01,0.0,0.01,0.1,4,1,1
10447,2004.0,0.08,0.02,0.0,0.0,0.1,29,8,8
10448,2013.0,0.0,0.09,0.0,0.01,0.1,26,4,4
10449,2004.0,0.05,0.04,0.0,0.01,0.1,16,6,6
10450,2012.0,0.0,0.0,0.1,0.0,0.1,26,0,0
10451,2010.0,0.0,0.09,0.0,0.01,0.1,26,10,10
10452,2009.0,0.0,0.0,0.1,0.0,0.1,4,10,10
10453,2005.0,0.07,0.03,0.0,0.0,0.1,6,6,6
10454,2011.0,0.1,0.0,0.0,0.01,0.1,28,3,3
10455,2005.0,0.02,0.02,0.06,0.01,0.1,16,10,10
10456,2011.0,0.05,0.04,0.0,0.02,0.1,20,0,0
10457,2005.0,0.05,0.04,0.0,0.01,0.1,16,4,4
10458,2010.0,0.0,0.0,0.1,0.0,0.1,4,7,7
10459,2008.0,0.09,0.0,0.01,0.01,0.1,4,5,5
10460,2009.0,0.1,0.0,0.0,0.01,0.1,17,6,6
10461,2008.0,0.09,0.01,0.0,0.01,0.1,28,0,0
10462,2010.0,0.05,0.04,0.0,0.01,0.1,16,4,4
10463,2003.0,0.08,0.02,0.0,0.0,0.1,7,8,8
10464,2009.0,0.0,0.08,0.0,0.02,0.1,13,1,1
10465,2005.0,0.08,0.02,0.0,0.0,0.1,7,0,0
10466,2009.0,0.1,0.0,0.0,0.01,0.1,4,3,3
10468,2001.0,0.05,0.04,0.0,0.01,0.1,16,1,1
10469,2009.0,0.06,0.03,0.0,0.01,0.1,17,1,1
10470,2014.0,0.05,0.03,0.0,0.02,0.1,17,1,1
10471,2000.0,0.0,0.0,0.1,0.0,0.1,10,6,6
10472,2010.0,0.1,0.0,0.0,0.01,0.1,26,3,3
10473,2006.0,0.0,0.0,0.1,0.0,0.1,19,1,1
10474,2009.0,0.1,0.0,0.0,0.01,0.1,4,1,1
10475,2013.0,0.0,0.0,0.1,0.0,0.1,17,8,8
10476,2012.0,0.0,0.0,0.1,0.0,0.1,17,0,0
10477,2009.0,0.09,0.01,0.0,0.01,0.1,26,6,6
10478,2011.0,0.1,0.0,0.0,0.01,0.1,4,10,10
10479,2005.0,0.1,0.0,0.0,0.01,0.1,19,10,10
10480,2008.0,0.1,0.0,0.0,0.01,0.1,4,6,6
10481,2011.0,0.05,0.04,0.0,0.01,0.1,4,5,5
10482,2007.0,0.1,0.0,0.0,0.01,0.1,4,5,5
10483,2014.0,0.0,0.0,0.1,0.0,0.1,2,7,7
10484,2006.0,0.0,0.03,0.07,0.01,0.1,19,6,6
10485,2007.0,0.0,0.0,0.1,0.0,0.1,26,3,3
10486,2008.0,0.09,0.0,0.0,0.01,0.1,26,1,1
10487,2002.0,0.05,0.04,0.0,0.01,0.1,16,9,9
10488,2003.0,0.07,0.03,0.0,0.0,0.1,6,6,6
10489,2004.0,0.0,0.08,0.0,0.02,0.1,13,11,11
10490,2011.0,0.06,0.04,0.0,0.01,0.1,26,0,0
10491,2014.0,0.02,0.07,0.0,0.01,0.1,28,0,0
10492,2010.0,0.1,0.0,0.0,0.01,0.1,17,2,2
10493,2003.0,0.08,0.02,0.0,0.0,0.1,29,0,0
10494,2002.0,0.02,0.01,0.07,0.0,0.1,16,10,10
10495,2010.0,0.09,0.0,0.0,0.01,0.1,28,4,4
10497,1995.0,0.06,0.04,0.0,0.01,0.1,15,8,8
10498,2007.0,0.09,0.0,0.0,0.01,0.1,4,1,1
10499,2013.0,0.0,0.0,0.1,0.0,0.1,2,7,7
10500,2004.0,0.07,0.03,0.0,0.0,0.1,6,7,7
10501,2014.0,0.02,0.06,0.0,0.02,0.1,17,7,7
10502,2004.0,0.07,0.03,0.0,0.0,0.1,6,9,9
10503,2003.0,0.05,0.04,0.0,0.01,0.1,16,2,2
10504,2004.0,0.0,0.0,0.1,0.0,0.1,19,3,3
10505,2009.0,0.09,0.0,0.0,0.01,0.1,26,3,3
10506,2010.0,0.1,0.0,0.0,0.01,0.1,4,0,0
10507,2007.0,0.09,0.0,0.0,0.01,0.1,19,9,9
10508,2009.0,0.09,0.0,0.0,0.01,0.1,4,0,0
10509,2015.0,0.04,0.05,0.0,0.01,0.1,30,8,8
10510,2003.0,0.08,0.02,0.0,0.0,0.1,29,1,1
10511,2008.0,0.08,0.01,0.0,0.01,0.1,28,10,10
10512,2005.0,0.05,0.04,0.0,0.01,0.1,16,0,0
10513,1999.0,0.06,0.04,0.0,0.01,0.1,15,11,11
10514,1995.0,0.0,0.0,0.1,0.01,0.1,15,2,2
10515,2012.0,0.0,0.0,0.1,0.0,0.1,2,0,0
10516,2007.0,0.06,0.03,0.0,0.01,0.1,26,8,8
10517,2011.0,0.0,0.0,0.1,0.0,0.1,19,1,1
10518,2010.0,0.08,0.01,0.0,0.01,0.1,4,3,3
10519,2010.0,0.09,0.0,0.0,0.01,0.1,17,3,3
10520,2008.0,0.1,0.0,0.0,0.01,0.1,4,0,0
10521,2015.0,0.0,0.01,0.09,0.0,0.1,18,7,7
10522,2011.0,0.0,0.0,0.1,0.0,0.1,19,3,3
10523,2006.0,0.1,0.0,0.0,0.01,0.1,4,3,3
10524,2008.0,0.0,0.0,0.1,0.0,0.1,4,11,11
10525,2004.0,0.08,0.02,0.0,0.0,0.1,29,6,6
10526,2002.0,0.07,0.03,0.0,0.0,0.1,6,6,6
10527,1999.0,0.0,0.0,0.1,0.0,0.1,3,2,2
10528,2005.0,0.08,0.02,0.0,0.0,0.1,29,10,10
10529,2010.0,0.04,0.05,0.0,0.01,0.1,26,3,3
10530,2011.0,0.0,0.0,0.1,0.0,0.1,19,11,11
10531,2007.0,0.0,0.0,0.1,0.0,0.1,4,9,9
10532,2007.0,0.09,0.0,0.0,0.01,0.1,19,11,11
10533,1998.0,0.06,0.04,0.0,0.01,0.1,15,2,2
10534,2004.0,0.08,0.02,0.0,0.0,0.1,29,6,6
10535,2011.0,0.08,0.01,0.0,0.01,0.1,4,11,11
10536,2009.0,0.09,0.0,0.0,0.01,0.1,19,3,3
10537,2009.0,0.09,0.0,0.0,0.01,0.1,4,3,3
10538,2008.0,0.0,0.1,0.0,0.0,0.1,4,10,10
10539,1995.0,0.06,0.04,0.0,0.01,0.1,15,0,0
10540,1999.0,0.0,0.0,0.1,0.0,0.1,3,1,1
10541,2008.0,0.05,0.0,0.04,0.01,0.1,19,7,7
10542,2009.0,0.1,0.0,0.0,0.01,0.1,26,0,0
10543,2007.0,0.09,0.0,0.0,0.01,0.1,19,0,0
10544,2003.0,0.08,0.02,0.0,0.0,0.1,29,2,2
10545,2012.0,0.0,0.0,0.1,0.0,0.1,26,7,7
10546,2011.0,0.0,0.0,0.1,0.0,0.1,17,0,0
10547,2002.0,0.08,0.02,0.0,0.0,0.1,7,0,0
10548,2007.0,0.0,0.0,0.1,0.0,0.1,4,3,3
10549,1999.0,0.06,0.04,0.0,0.01,0.1,15,0,0
10550,2009.0,0.0,0.0,0.1,0.0,0.1,26,11,11
10551,2008.0,0.09,0.0,0.0,0.01,0.1,26,3,3
10552,2007.0,0.09,0.0,0.0,0.01,0.1,4,2,2
10553,2007.0,0.0,0.0,0.1,0.0,0.1,4,3,3
10554,2009.0,0.05,0.04,0.0,0.01,0.1,26,0,0
10555,2003.0,0.05,0.04,0.0,0.01,0.1,16,6,6
10556,2006.0,0.06,0.02,0.02,0.0,0.1,7,7,7
10557,2002.0,0.04,0.03,0.02,0.01,0.1,16,2,2
10558,2015.0,0.03,0.06,0.0,0.01,0.1,30,10,10
10559,2001.0,0.08,0.02,0.0,0.0,0.1,29,10,10
10560,2010.0,0.0,0.0,0.1,0.0,0.1,4,1,1
10562,2014.0,0.05,0.04,0.0,0.02,0.1,17,0,0
10563,2006.0,0.09,0.0,0.0,0.01,0.1,4,4,4
10564,2007.0,0.09,0.0,0.0,0.01,0.1,28,10,10
10565,2009.0,0.0,0.0,0.1,0.0,0.1,19,1,1
10566,2003.0,0.08,0.02,0.0,0.0,0.1,7,10,10
10567,2009.0,0.09,0.01,0.0,0.01,0.1,28,7,7
10568,2011.0,0.07,0.02,0.0,0.01,0.1,28,3,3
10569,2009.0,0.08,0.0,0.02,0.01,0.1,4,3,3
10570,2007.0,0.0,0.1,0.0,0.0,0.1,17,10,10
10571,2006.0,0.08,0.02,0.0,0.0,0.1,29,0,0
10572,2002.0,0.05,0.04,0.0,0.01,0.1,16,8,8
10573,2013.0,0.0,0.0,0.1,0.0,0.1,19,7,7
10574,2004.0,0.05,0.04,0.0,0.01,0.1,13,8,8
10575,2006.0,0.05,0.04,0.0,0.01,0.1,16,4,4
10576,2005.0,0.08,0.02,0.0,0.0,0.1,29,8,8
10577,2002.0,0.08,0.02,0.0,0.0,0.1,7,0,0
10578,2005.0,0.02,0.02,0.05,0.01,0.1,16,7,7
10579,2006.0,0.0,0.0,0.1,0.0,0.1,4,0,0
10580,2008.0,0.09,0.0,0.0,0.01,0.1,26,1,1
10581,2014.0,0.03,0.06,0.0,0.01,0.1,28,6,6
10582,2007.0,0.08,0.01,0.0,0.01,0.1,17,3,3
10583,2015.0,0.07,0.0,0.01,0.02,0.1,18,7,7
10584,2009.0,0.05,0.04,0.0,0.01,0.1,16,3,3
10585,1996.0,0.06,0.04,0.0,0.01,0.1,15,10,10
10586,2008.0,0.09,0.0,0.0,0.01,0.1,26,10,10
10587,2003.0,0.08,0.02,0.0,0.0,0.1,7,4,4
10588,2008.0,0.0,0.0,0.1,0.0,0.1,26,2,2
10589,2011.0,0.08,0.01,0.0,0.01,0.1,28,3,3
10590,1995.0,0.0,0.0,0.1,0.0,0.1,21,8,8
10591,2012.0,0.0,0.0,0.1,0.0,0.1,4,0,0
10592,2002.0,0.08,0.02,0.0,0.0,0.1,7,10,10
10593,2016.0,0.0,0.1,0.0,0.01,0.1,13,11,11
10594,2010.0,0.07,0.02,0.0,0.02,0.1,19,8,8
10595,2000.0,0.06,0.04,0.0,0.01,0.1,15,3,3
10596,2009.0,0.06,0.0,0.03,0.0,0.1,4,7,7
10597,1999.0,0.06,0.04,0.0,0.01,0.1,15,9,9
10598,2012.0,0.07,0.02,0.0,0.01,0.1,13,0,0
10599,2012.0,0.09,0.0,0.0,0.01,0.1,28,6,6
10600,2006.0,0.09,0.0,0.0,0.01,0.1,4,5,5
10601,2012.0,0.04,0.03,0.01,0.01,0.1,17,0,0
10602,2009.0,0.09,0.0,0.0,0.01,0.1,26,3,3
10603,2001.0,0.05,0.04,0.0,0.01,0.1,16,7,7
10604,2011.0,0.0,0.0,0.1,0.0,0.1,20,7,7
10605,2010.0,0.0,0.09,0.0,0.01,0.1,4,5,5
10606,2010.0,0.09,0.01,0.0,0.01,0.1,4,3,3
10607,2006.0,0.0,0.0,0.1,0.0,0.1,4,9,9
10608,1996.0,0.0,0.0,0.1,0.0,0.1,21,7,7
10609,2004.0,0.07,0.03,0.0,0.0,0.1,6,0,0
10610,2008.0,0.09,0.0,0.0,0.01,0.1,28,10,10
10611,2007.0,0.05,0.04,0.0,0.01,0.1,16,0,0
10612,2015.0,0.08,0.01,0.0,0.01,0.1,30,10,10
10613,2008.0,0.09,0.0,0.0,0.01,0.1,4,0,0
10614,2006.0,0.07,0.01,0.02,0.01,0.1,28,8,8
